MeasureItem	Month	Year	Category	Country	MeasureItemID	CreationDate	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	5	2020	Other renewable	ES	B15	2024-05-29 12:21:54	100	73.1650000	
Monthly Domestic Values	4	2020	Fossil Hard coal	PL	B05	2024-05-29 12:21:54	100	4815.2554300	
Monthly Domestic Values	3	2020	Waste	DK	B17	2024-05-29 12:21:54	100	111.2522700	
Monthly Domestic Values	12	2020	Solar	LT	B16	2024-05-29 12:21:54	100	0.3838200	
Monthly Domestic Values	10	2020	Fossil Hard coal	FI	B05	2024-05-29 12:21:54	100	247.3733900	
Monthly Domestic Values	6	2020	Other	IT	B20	2024-05-29 12:21:54	100	1351.4930000	
Monthly Domestic Values	12	2020	Fossil Hard coal	DE	B05	2024-05-29 12:21:54	100	4711.5912850	
Monthly Domestic Values	5	2020	Fossil Oil	BE	B06	2024-05-29 12:21:54	100	0.0094600	
Monthly Domestic Values	6	2020	Fossil Oil	CY	B06	2024-05-29 12:21:54	100	307.0707000	
Monthly Domestic Values	6	2020	Fossil Oil	SI	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	11	2020	Hydro Pumped Storage	NO	B10	2024-05-29 12:21:54	100	384.8124000	
Monthly Domestic Values	12	2020	Hydro Pumped Storage	GB	B10	2024-05-29 12:21:54	100	194.1850000	
Monthly Domestic Values	4	2020	Fossil Gas	MD	B04	2024-05-29 12:21:54	100	388.5210000	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	BE	B11	2024-05-29 12:21:54	100	2.8400100	
Monthly Domestic Values	2	2020	Hydro Run-of-river and poundage	IE	B11	2024-05-29 12:21:54	100	105.9344650	
Monthly Domestic Values	12	2020	Wind Onshore	SI	B19	2024-05-29 12:21:54	100	0.7332100	
Monthly Domestic Values	6	2020	Solar	CZ	B16	2024-05-29 12:21:54	100	233.9565300	
Monthly Domestic Values	4	2020	Hydro Run-of-river and poundage	IT	B11	2024-05-29 12:21:54	100	2910.6430000	
Monthly Domestic Values	11	2020	Wind Onshore	IE	B19	2024-05-29 12:21:54	100	1033.7285050	
Monthly Domestic Values	6	2020	Wind Onshore	BA	B19	2024-05-29 12:21:54	100	9.8668900	
Monthly Domestic Values	12	2020	Other renewable	FI	B15	2024-05-29 12:21:54	100	19.1478800	
Monthly Domestic Values	1	2020	Wind Onshore	IT	B19	2024-05-29 12:21:54	100	1686.0100000	
Monthly Domestic Values	12	2020	Fossil Gas	RO	B04	2024-05-29 12:21:54	100	1165.6571500	
Monthly Domestic Values	6	2020	Hydro Water Reservoir	CH	B12	2024-05-29 12:21:54	100	1055.9663000	
Monthly Domestic Values	3	2020	Hydro Water Reservoir	ES	B12	2024-05-29 12:21:54	100	2300.2220000	
Monthly Domestic Values	3	2020	Hydro Water Reservoir	ME	B12	2024-05-29 12:21:54	100	156.5643500	
Monthly Domestic Values	10	2020	Fossil Peat	FI	B08	2024-05-29 12:21:54	100	291.2667500	
Monthly Domestic Values	10	2020	Hydro Water Reservoir	HU	B12	2024-05-29 12:21:54	100	9.5554275	
Monthly Domestic Values	1	2020	Fossil Oil	GR	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	3	2020	Fossil Brown coal/Lignite	RS	B02	2024-05-29 12:21:54	100	2311.3460000	
Monthly Domestic Values	5	2020	Fossil Brown coal/Lignite	SK	B02	2024-05-29 12:21:54	100	54.0458000	
Monthly Domestic Values	7	2020	Fossil Oil	DE	B06	2024-05-29 12:21:54	100	292.1089250	
Monthly Domestic Values	7	2020	Fossil Brown coal/Lignite	HU	B02	2024-05-29 12:21:54	100	306.4180700	
Monthly Domestic Values	12	2020	Fossil Brown coal/Lignite	BG	B02	2024-05-29 12:21:54	100	1409.6570000	
Monthly Domestic Values	2	2020	Wind Onshore	ES	B19	2024-05-29 12:21:54	100	4146.2570000	
Monthly Domestic Values	8	2020	Other renewable	HU	B15	2024-05-29 12:21:54	100	9.9615075	
Monthly Domestic Values	9	2020	Wind Onshore	PT	B19	2024-05-29 12:21:54	100	759.8230000	
Monthly Domestic Values	3	2020	Fossil Coal-derived gas	ES	B03	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	SK	B11	2024-05-29 12:21:54	100	297.0036000	
Monthly Domestic Values	2	2020	Biomass	HU	B01	2024-05-29 12:21:54	100	83.2388925	
Monthly Domestic Values	4	2020	Biomass	RO	B01	2024-05-29 12:21:54	100	33.8183900	
Monthly Domestic Values	8	2020	Hydro Run-of-river and poundage	NO	B11	2024-05-29 12:21:54	100	794.2271100	
Monthly Domestic Values	3	2020	Wind Onshore	GB	B19	2024-05-29 12:21:54	100	3026.3481400	
Monthly Domestic Values	9	2020	Fossil Oil	GB	B06	2024-05-29 12:21:54	100	0.6848200	
Monthly Domestic Values	5	2020	Hydro Pumped Storage	LT	B10	2024-05-29 12:21:54	100	47.9739300	
Monthly Domestic Values	9	2020	Hydro Pumped Storage	SI	B10	2024-05-29 12:21:54	100	23.0766200	
Monthly Domestic Values	4	2020	Fossil Gas	HU	B04	2024-05-29 12:21:54	100	401.6798550	
Monthly Domestic Values	4	2020	Biomass	SK	B01	2024-05-29 12:21:54	100	66.4650000	
Monthly Domestic Values	4	2020	Geothermal	IT	B09	2024-05-29 12:21:54	100	476.0070000	
Monthly Domestic Values	2	2020	Hydro Pumped Storage	PL	B10	2024-05-29 12:21:54	100	114.2194700	
Monthly Domestic Values	11	2020	Nuclear	HU	B14	2024-05-29 12:21:54	100	1159.5722750	
Monthly Domestic Values	7	2020	Other	DE	B20	2024-05-29 12:21:54	100	191.7965325	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	MK	B12	2024-05-29 12:21:54	100	92.2858500	
Monthly Domestic Values	12	2020	Other	LV	B20	2024-05-29 12:21:54	100	49.4900000	
Monthly Domestic Values	10	2020	Hydro Water Reservoir	LU	B12	2024-05-29 12:21:54	100	0.1998025	
Monthly Domestic Values	3	2020	Waste	LU	B17	2024-05-29 12:21:54	100	8.0443625	
Monthly Domestic Values	3	2020	Hydro Run-of-river and poundage	RS	B11	2024-05-29 12:21:54	100	944.5370000	
Monthly Domestic Values	5	2020	Fossil Oil	FR	B06	2024-05-29 12:21:54	100	102.1880000	
Monthly Domestic Values	6	2020	Nuclear	ES	B14	2024-05-29 12:21:54	100	3642.1310000	
Monthly Domestic Values	5	2020	Fossil Gas	ES	B04	2024-05-29 12:21:54	100	3742.8360000	
Monthly Domestic Values	4	2020	Fossil Gas	MK	B04	2024-05-29 12:21:54	100	13.0997200	
Monthly Domestic Values	9	2020	Fossil Gas	CZ	B04	2024-05-29 12:21:54	100	102.0014500	
Monthly Domestic Values	11	2020	Biomass	IT	B01	2024-05-29 12:21:54	100	481.5080000	
Monthly Domestic Values	4	2020	Marine	ES	B13	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	8	2020	Waste	NL	B17	2024-05-29 12:21:54	100	288.8002175	
Monthly Domestic Values	2	2020	Hydro Run-of-river and poundage	CH	B11	2024-05-29 12:21:54	100	157.5156000	
Monthly Domestic Values	4	2020	Hydro Run-of-river and poundage	PL	B11	2024-05-29 12:21:54	100	97.7617900	
Monthly Domestic Values	6	2020	Fossil Hard coal	BA	B05	2024-05-29 12:21:54	100	583.6987600	
Monthly Domestic Values	9	2020	Fossil Brown coal/Lignite	CZ	B02	2024-05-29 12:21:54	100	2079.1533300	
Monthly Domestic Values	10	2020	Hydro Pumped Storage	AT	B10	2024-05-29 12:21:54	100	342.3731000	
Monthly Domestic Values	9	2020	Fossil Gas	RS	B04	2024-05-29 12:21:54	100	1.4400000	
Monthly Domestic Values	9	2020	Fossil Gas	IE	B04	2024-05-29 12:21:54	100	848.1927100	
Monthly Domestic Values	1	2020	Biomass	ES	B01	2024-05-29 12:21:54	100	285.6710000	
Monthly Domestic Values	11	2020	Solar	RO	B16	2024-05-29 12:21:54	100	51.1738200	
Monthly Domestic Values	1	2020	Wind Onshore	HU	B19	2024-05-29 12:21:54	100	38.2590875	
Monthly Domestic Values	5	2020	Waste	FI	B17	2024-05-29 12:21:54	100	14.9496700	
Monthly Domestic Values	7	2020	Wind Onshore	HU	B19	2024-05-29 12:21:54	100	33.2033825	
Monthly Domestic Values	4	2020	Hydro Run-of-river and poundage	HU	B11	2024-05-29 12:21:54	100	10.7539525	
Monthly Domestic Values	6	2020	Wind Onshore	AT	B19	2024-05-29 12:21:54	100	658.3900000	
Monthly Domestic Values	3	2020	Other	CZ	B20	2024-05-29 12:21:54	100	86.7525500	
Monthly Domestic Values	4	2020	Biomass	NL	B01	2024-05-29 12:21:54	100	7.0388275	
Monthly Domestic Values	12	2020	Biomass	GB	B01	2024-05-29 12:21:54	100	1804.5630000	
Monthly Domestic Values	3	2020	Biomass	RS	B01	2024-05-29 12:21:54	100	14.8800000	
Monthly Domestic Values	12	2020	Hydro Run-of-river and poundage	SI	B11	2024-05-29 12:21:54	100	471.9123300	
Monthly Domestic Values	12	2020	Fossil Hard coal	SK	B05	2024-05-29 12:21:54	100	9.2317000	
Monthly Domestic Values	1	2020	Fossil Oil	DE	B06	2024-05-29 12:21:54	100	338.8633325	
Monthly Domestic Values	6	2020	Fossil Brown coal/Lignite	BG	B02	2024-05-29 12:21:54	100	840.1580000	
Monthly Domestic Values	9	2020	Fossil Brown coal/Lignite	RS	B02	2024-05-29 12:21:54	100	1907.4110000	
Monthly Domestic Values	6	2020	Hydro Pumped Storage	BE	B10	2024-05-29 12:21:54	100	76.1305800	
Monthly Domestic Values	9	2020	Hydro Pumped Storage	BE	B10	2024-05-29 12:21:54	100	93.5324900	
Monthly Domestic Values	11	2020	Hydro Pumped Storage	LT	B10	2024-05-29 12:21:54	100	74.7704000	
Monthly Domestic Values	6	2020	Hydro Run-of-river and poundage	BG	B11	2024-05-29 12:21:54	100	147.5050000	
Monthly Domestic Values	10	2020	Biomass	RO	B01	2024-05-29 12:21:54	100	51.2758900	
Monthly Domestic Values	11	2020	Biomass	HU	B01	2024-05-29 12:21:54	100	78.8491300	
Monthly Domestic Values	2	2020	Other renewable	HU	B15	2024-05-29 12:21:54	100	9.4823350	
Monthly Domestic Values	4	2020	Fossil Gas	RO	B04	2024-05-29 12:21:54	100	542.8401400	
Monthly Domestic Values	12	2020	Fossil Gas	NO	B04	2024-05-29 12:21:54	100	61.1384700	
Monthly Domestic Values	10	2020	Biomass	SK	B01	2024-05-29 12:21:54	100	65.1785000	
Monthly Domestic Values	3	2020	Biomass	CZ	B01	2024-05-29 12:21:54	100	171.3741000	
Monthly Domestic Values	1	2020	Fossil Hard coal	RO	B05	2024-05-29 12:21:54	100	112.4710000	
Monthly Domestic Values	6	2020	Hydro Run-of-river and poundage	PT	B11	2024-05-29 12:21:54	100	352.5042000	
Monthly Domestic Values	6	2020	Hydro Pumped Storage	BG	B10	2024-05-29 12:21:54	100	9.3840000	
Monthly Domestic Values	8	2020	Hydro Pumped Storage	PL	B10	2024-05-29 12:21:54	100	61.2563400	
Monthly Domestic Values	11	2020	Hydro Pumped Storage	CH	B10	2024-05-29 12:21:54	100	545.7805200	
Monthly Domestic Values	5	2020	Wind Offshore	BE	B18	2024-05-29 12:21:54	100	418.4948400	
Monthly Domestic Values	2	2020	Fossil Peat	EE	B08	2024-05-29 12:21:54	100	2.1410000	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	BG	B12	2024-05-29 12:21:54	100	138.3770000	
Monthly Domestic Values	6	2020	Fossil Hard coal	GB	B05	2024-05-29 12:21:54	100	22.4575050	
Monthly Domestic Values	9	2020	Waste	BG	B17	2024-05-29 12:21:54	100	2.9960000	
Monthly Domestic Values	11	2020	Wind Onshore	BE	B19	2024-05-29 12:21:54	100	394.0237400	
Monthly Domestic Values	7	2020	Wind Onshore	FI	B19	2024-05-29 12:21:54	100	360.1736600	
Monthly Domestic Values	11	2020	Wind Onshore	CZ	B19	2024-05-29 12:21:54	100	55.3859100	
Monthly Domestic Values	5	2020	Solar	MD	B16	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	6	2020	Other	LV	B20	2024-05-29 12:21:54	100	38.8380000	
Monthly Domestic Values	9	2020	Other	HU	B20	2024-05-29 12:21:54	100	30.2715675	
Monthly Domestic Values	10	2020	Biomass	MD	B01	2024-05-29 12:21:54	100	1.2100000	
Monthly Domestic Values	4	2020	Hydro Water Reservoir	LU	B12	2024-05-29 12:21:54	100	0.3931600	
Monthly Domestic Values	7	2020	Biomass	AT	B01	2024-05-29 12:21:54	100	129.4130000	
Monthly Domestic Values	2	2020	Fossil Oil	FR	B06	2024-05-29 12:21:54	100	176.7220000	
Monthly Domestic Values	4	2020	Hydro Pumped Storage	PT	B10	2024-05-29 12:21:54	100	315.2418000	
Monthly Domestic Values	5	2020	Hydro Pumped Storage	IE	B10	2024-05-29 12:21:54	100	27.1690900	
Monthly Domestic Values	3	2020	Nuclear	ES	B14	2024-05-29 12:21:54	100	5172.2270000	
Monthly Domestic Values	11	2020	Hydro Water Reservoir	IT	B12	2024-05-29 12:21:54	100	473.4570000	
Monthly Domestic Values	2	2020	Biomass	IT	B01	2024-05-29 12:21:54	100	429.2300000	
Monthly Domestic Values	12	2020	Hydro Run-of-river and poundage	AT	B11	2024-05-29 12:21:54	100	1589.9378000	
Monthly Domestic Values	3	2020	Other renewable	AT	B15	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	5	2020	Wind Onshore	RO	B19	2024-05-29 12:21:54	100	659.9448400	
Monthly Domestic Values	7	2020	Other renewable	HR	B15	2024-05-29 12:21:54	100	33.2590000	
Monthly Domestic Values	11	2020	Other renewable	ES	B15	2024-05-29 12:21:54	100	73.6390000	
Monthly Domestic Values	11	2020	Wind Onshore	PL	B19	2024-05-29 12:21:54	100	1324.4609900	
Monthly Domestic Values	11	2020	Fossil Coal-derived gas	IT	B03	2024-05-29 12:21:54	100	453.5040000	
Monthly Domestic Values	7	2020	Marine	ES	B13	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	4	2020	Fossil Hard coal	FI	B05	2024-05-29 12:21:54	100	296.0514400	
Monthly Domestic Values	2	2020	Biomass	DE	B01	2024-05-29 12:21:54	100	3388.1493350	
Monthly Domestic Values	12	2020	Other	IT	B20	2024-05-29 12:21:54	100	1584.4460000	
Monthly Domestic Values	1	2020	Hydro Run-of-river and poundage	PL	B11	2024-05-29 12:21:54	100	110.1635900	
Monthly Domestic Values	4	2020	Fossil Oil	HU	B06	2024-05-29 12:21:54	100	0.0419550	
Monthly Domestic Values	2	2020	Nuclear	CH	B14	2024-05-29 12:21:54	100	2086.5070000	
Monthly Domestic Values	11	2020	Fossil Gas	IT	B04	2024-05-29 12:21:54	100	9538.9600000	
Monthly Domestic Values	12	2020	Hydro Water Reservoir	CH	B12	2024-05-29 12:21:54	100	1063.1580200	
Monthly Domestic Values	9	2020	Hydro Water Reservoir	ME	B12	2024-05-29 12:21:54	100	89.3557800	
Monthly Domestic Values	7	2020	Other	FI	B20	2024-05-29 12:21:54	100	27.4976400	
Monthly Domestic Values	5	2020	Wind Onshore	SE	B19	2024-05-29 12:21:54	100	1609.9070000	
Monthly Domestic Values	4	2020	Biomass	AT	B01	2024-05-29 12:21:54	100	149.7680000	
Monthly Domestic Values	1	2020	Geothermal	DE	B09	2024-05-29 12:21:54	100	19.8081000	
Monthly Domestic Values	4	2020	Biomass	FR	B01	2024-05-29 12:21:54	100	238.7630000	
Monthly Domestic Values	11	2020	Solar	PL	B16	2024-05-29 12:21:54	100	124.2877600	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	NL	B11	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	2	2020	Other renewable	DE	B15	2024-05-29 12:21:54	100	118.4695200	
Monthly Domestic Values	11	2020	Fossil Brown coal/Lignite	ME	B02	2024-05-29 12:21:54	100	143.9028100	
Monthly Domestic Values	4	2020	Fossil Oil	GR	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	8	2020	Fossil Oil	MD	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	2	2020	Wind Offshore	DK	B18	2024-05-29 12:21:54	100	713.2586900	
Monthly Domestic Values	10	2020	Fossil Gas	LT	B04	2024-05-29 12:21:54	100	132.7890000	
Monthly Domestic Values	1	2020	Hydro Water Reservoir	NO	B12	2024-05-29 12:21:54	100	10931.7011100	
Monthly Domestic Values	2	2020	Fossil Hard coal	PT	B05	2024-05-29 12:21:54	100	19.8546000	
Monthly Domestic Values	8	2020	Waste	BE	B17	2024-05-29 12:21:54	100	173.0781200	
Monthly Domestic Values	6	2020	Wind Onshore	PT	B19	2024-05-29 12:21:54	100	808.6547000	
Monthly Domestic Values	7	2020	Hydro Water Reservoir	SE	B12	2024-05-29 12:21:54	100	4749.7330000	
Monthly Domestic Values	4	2020	Solar	SK	B16	2024-05-29 12:21:54	100	73.1776000	
Monthly Domestic Values	11	2020	Other	BE	B20	2024-05-29 12:21:54	100	532.1347400	
Monthly Domestic Values	2	2020	Geothermal	ES	B09	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	BG	B11	2024-05-29 12:21:54	100	40.6630000	
Monthly Domestic Values	5	2020	Biomass	HU	B01	2024-05-29 12:21:54	100	79.4904950	
Monthly Domestic Values	2	2020	Fossil Oil	ES	B06	2024-05-29 12:21:54	100	95.0300000	
Monthly Domestic Values	5	2020	Fossil Gas	PL	B04	2024-05-29 12:21:54	100	983.7226200	
Monthly Domestic Values	4	2020	Hydro Water Reservoir	SK	B12	2024-05-29 12:21:54	100	23.2800800	
Monthly Domestic Values	4	2020	Biomass	ES	B01	2024-05-29 12:21:54	100	269.8430000	
Monthly Domestic Values	11	2020	Solar	AT	B16	2024-05-29 12:21:54	100	32.0650000	
Monthly Domestic Values	8	2020	Other	EE	B20	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	8	2020	Wind Onshore	IE	B19	2024-05-29 12:21:54	100	589.9866650	
Monthly Domestic Values	12	2020	Wind Onshore	NO	B19	2024-05-29 12:21:54	100	1221.8393500	
Monthly Domestic Values	7	2020	Solar	LU	B16	2024-05-29 12:21:54	100	21.8762825	
Monthly Domestic Values	4	2020	Waste	LT	B17	2024-05-29 12:21:54	100	13.0240200	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	SI	B11	2024-05-29 12:21:54	100	451.6827500	
Monthly Domestic Values	5	2020	Hydro Run-of-river and poundage	FR	B11	2024-05-29 12:21:54	100	4522.5940000	
Monthly Domestic Values	3	2020	Other renewable	CZ	B15	2024-05-29 12:21:54	100	207.3240800	
Monthly Domestic Values	2	2020	Waste	FI	B17	2024-05-29 12:21:54	100	9.5504700	
Monthly Domestic Values	3	2020	Fossil Oil	FI	B06	2024-05-29 12:21:54	100	1.2198800	
Monthly Domestic Values	6	2020	Fossil Brown coal/Lignite	PL	B02	2024-05-29 12:21:54	100	3049.0940000	
Monthly Domestic Values	1	2020	Nuclear	SI	B14	2024-05-29 12:21:54	100	518.2617900	
Monthly Domestic Values	5	2020	Hydro Pumped Storage	FR	B10	2024-05-29 12:21:54	100	453.8470000	
Monthly Domestic Values	10	2020	Wind Offshore	PT	B18	2024-05-29 12:21:54	100	7.9004000	
Monthly Domestic Values	3	2020	Fossil Gas	LV	B04	2024-05-29 12:21:54	100	70.4060000	
Monthly Domestic Values	3	2020	Wind Onshore	BE	B19	2024-05-29 12:21:54	100	437.9878000	
Monthly Domestic Values	3	2020	Wind Onshore	DK	B19	2024-05-29 12:21:54	100	993.5279100	
Monthly Domestic Values	7	2020	Fossil Hard coal	PL	B05	2024-05-29 12:21:54	100	5599.8822400	
Monthly Domestic Values	5	2020	Waste	ES	B17	2024-05-29 12:21:54	100	165.5490000	
Monthly Domestic Values	11	2020	Waste	ES	B17	2024-05-29 12:21:54	100	199.9270000	
Monthly Domestic Values	7	2020	Waste	SI	B17	2024-05-29 12:21:54	100	6.0656200	
Monthly Domestic Values	6	2020	Waste	FR	B17	2024-05-29 12:21:54	100	119.8990000	
Monthly Domestic Values	12	2020	Fossil Hard coal	BA	B05	2024-05-29 12:21:54	100	764.6288600	
Monthly Domestic Values	9	2020	Fossil Gas	LV	B04	2024-05-29 12:21:54	100	141.5160000	
Monthly Domestic Values	9	2020	Hydro Water Reservoir	FR	B12	2024-05-29 12:21:54	100	717.7440000	
Monthly Domestic Values	10	2020	Fossil Gas	MK	B04	2024-05-29 12:21:54	100	74.1675900	
Monthly Domestic Values	5	2020	Hydro Water Reservoir	RO	B12	2024-05-29 12:21:54	100	343.2551700	
Monthly Domestic Values	2	2020	Biomass	HR	B01	2024-05-29 12:21:54	100	39.4140000	
Monthly Domestic Values	6	2020	Fossil Hard coal	NL	B05	2024-05-29 12:21:54	100	521.5347450	
Monthly Domestic Values	9	2020	Nuclear	GB	B14	2024-05-29 12:21:54	100	3410.6720000	
Monthly Domestic Values	8	2020	Biomass	PT	B01	2024-05-29 12:21:54	100	283.1551000	
Monthly Domestic Values	2	2020	Fossil Hard coal	CZ	B05	2024-05-29 12:21:54	100	186.7021200	
Monthly Domestic Values	8	2020	Fossil Hard coal	CZ	B05	2024-05-29 12:21:54	100	68.7572600	
Monthly Domestic Values	5	2020	Waste	CZ	B17	2024-05-29 12:21:54	100	12.7403600	
Monthly Domestic Values	12	2020	Fossil Hard coal	RO	B05	2024-05-29 12:21:54	100	83.9600000	
Monthly Domestic Values	3	2020	Hydro Run-of-river and poundage	MK	B11	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	4	2020	Other renewable	SK	B15	2024-05-29 12:21:54	100	39.8318000	
Monthly Domestic Values	1	2020	Fossil Oil	DK	B06	2024-05-29 12:21:54	100	22.3541500	
Monthly Domestic Values	4	2020	Fossil Brown coal/Lignite	RO	B02	2024-05-29 12:21:54	100	401.1936000	
Monthly Domestic Values	10	2020	Fossil Oil	GR	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	3	2020	Hydro Pumped Storage	SI	B10	2024-05-29 12:21:54	100	27.3565300	
Monthly Domestic Values	1	2020	Fossil Gas	RS	B04	2024-05-29 12:21:54	100	1.4880000	
Monthly Domestic Values	3	2020	Hydro Water Reservoir	RS	B12	2024-05-29 12:21:54	100	32.8050000	
Monthly Domestic Values	9	2020	Wind Onshore	SK	B19	2024-05-29 12:21:54	100	0.3894000	
Monthly Domestic Values	11	2020	Solar	BG	B16	2024-05-29 12:21:54	100	74.0380000	
Monthly Domestic Values	10	2020	Other	LT	B20	2024-05-29 12:21:54	100	12.0052800	
Monthly Domestic Values	12	2020	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 12:21:54	100	86.2211100	
Monthly Domestic Values	8	2020	Fossil Hard coal	PT	B05	2024-05-29 12:21:54	100	340.5515000	
Monthly Domestic Values	8	2020	Other renewable	EE	B15	2024-05-29 12:21:54	100	3.7200000	
Monthly Domestic Values	3	2020	Fossil Coal-derived gas	CZ	B03	2024-05-29 12:21:54	100	154.7382000	
Monthly Domestic Values	1	2020	Fossil Oil	IT	B06	2024-05-29 12:21:54	100	73.8120000	
Monthly Domestic Values	1	2020	Hydro Pumped Storage	AT	B10	2024-05-29 12:21:54	100	521.0878000	
Monthly Domestic Values	9	2020	Hydro Pumped Storage	GB	B10	2024-05-29 12:21:54	100	123.3215000	
Monthly Domestic Values	12	2020	Nuclear	DE	B14	2024-05-29 12:21:54	100	5841.6448750	
Monthly Domestic Values	12	2020	Solar	IT	B16	2024-05-29 12:21:54	100	584.8560000	
Monthly Domestic Values	2	2020	Other	RS	B20	2024-05-29 12:21:54	100	54.0910000	
Monthly Domestic Values	7	2020	Biomass	DK	B01	2024-05-29 12:21:54	100	19.4353100	
Monthly Domestic Values	9	2020	Waste	IT	B17	2024-05-29 12:21:54	100	28.0430000	
Monthly Domestic Values	3	2020	Fossil Hard coal	SK	B05	2024-05-29 12:21:54	100	17.2217000	
Monthly Domestic Values	10	2020	Waste	DE	B17	2024-05-29 12:21:54	100	545.7225225	
Monthly Domestic Values	6	2020	Wind Onshore	NO	B19	2024-05-29 12:21:54	100	389.4664900	
Monthly Domestic Values	1	2020	Hydro Pumped Storage	GB	B10	2024-05-29 12:21:54	100	145.4190000	
Monthly Domestic Values	7	2020	Fossil Gas	FR	B04	2024-05-29 12:21:54	100	2473.8580000	
Monthly Domestic Values	10	2020	Fossil Gas	SK	B04	2024-05-29 12:21:54	100	282.2669000	
Monthly Domestic Values	2	2020	Fossil Peat	ES	B08	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	4	2020	Fossil Gas	LU	B04	2024-05-29 12:21:54	100	15.1851975	
Monthly Domestic Values	10	2020	Hydro Water Reservoir	BA	B12	2024-05-29 12:21:54	100	405.4803800	
Monthly Domestic Values	9	2020	Hydro Run-of-river and poundage	GB	B11	2024-05-29 12:21:54	100	239.7820000	
Monthly Domestic Values	1	2020	Other renewable	FI	B15	2024-05-29 12:21:54	100	19.0278200	
Monthly Domestic Values	11	2020	Wind Onshore	ME	B19	2024-05-29 12:21:54	100	19.3212100	
Monthly Domestic Values	5	2020	Hydro Run-of-river and poundage	DE	B11	2024-05-29 12:21:54	100	1320.7910750	
Monthly Domestic Values	1	2020	Other renewable	HR	B15	2024-05-29 12:21:54	100	30.7420000	
Monthly Domestic Values	6	2020	Wind Onshore	GR	B19	2024-05-29 12:21:54	100	404.3620000	
Monthly Domestic Values	5	2020	Hydro Water Reservoir	IT	B12	2024-05-29 12:21:54	100	604.4730000	
Monthly Domestic Values	8	2020	Other	ES	B20	2024-05-29 12:21:54	100	41.3890000	
Monthly Domestic Values	5	2020	Fossil Coal-derived gas	IT	B03	2024-05-29 12:21:54	100	457.1900000	
Monthly Domestic Values	7	2020	Waste	EE	B17	2024-05-29 12:21:54	100	6.3345000	
Monthly Domestic Values	10	2020	Waste	AT	B17	2024-05-29 12:21:54	100	74.4000000	
Monthly Domestic Values	8	2020	Biomass	DE	B01	2024-05-29 12:21:54	100	3286.7343825	
Monthly Domestic Values	6	2020	Fossil Oil	AT	B06	2024-05-29 12:21:54	100	0.0000000	
Monthly Domestic Values	4	2020	Hydro Pumped Storage	HR	B10	2024-05-29 12:21:54	100	26.5413000	
Monthly Domestic Values	1	2020	Nuclear	BE	B14	2024-05-29 12:21:54	100	3062.4935400	
Monthly Domestic Values	6	2020	Nuclear	BG	B14	2024-05-29 12:21:54	100	1527.3420000	
Monthly Domestic Values	5	2020	Fossil Gas	IT	B04	2024-05-29 12:21:54	100	5996.0650000	
Monthly Domestic Values	6	2020	Fossil Hard coal	FR	B05	2024-05-29 12:21:54	100	6.4740000	
Monthly Domestic Values	8	2020	Other renewable	DE	B15	2024-05-29 12:21:54	100	96.0939200	
Monthly Domestic Values	3	2020	Hydro Run-of-river and poundage	FI	B11	2024-05-29 12:21:54	100	1445.7213000	
Monthly Domestic Values	1	2020	Wind Onshore	EE	B19	2024-05-29 12:21:54	100	111.2128000	
Monthly Domestic Values	7	2020	Geothermal	DE	B09	2024-05-29 12:21:54	100	12.9955300	
Monthly Domestic Values	10	2020	Biomass	FR	B01	2024-05-29 12:21:54	100	222.2800000	
Monthly Domestic Values	10	2020	Other	SE	B20	2024-05-29 12:21:54	100	571.4870000	
Monthly Domestic Values	6	2020	Hydro Run-of-river and poundage	ES	B11	2024-05-29 12:21:54	100	864.1700000	
Monthly Domestic Values	4	2020	Hydro Run-of-river and poundage	CZ	B11	2024-05-29 12:21:54	100	90.1040300	
Monthly Domestic Values	5	2020	Hydro Run-of-river and poundage	LT	B11	2024-05-29 12:21:54	100	22.4861300	
Monthly Domestic Values	6	2020	Fossil Brown coal/Lignite	MK	B02	2024-05-29 12:21:54	100	140.3085600	
